,rf_eer,rf_oa,rf_ba,knn_eer,knn_oa,knn_ba,svm_eer,svm_oa,svm_ba
100,0.12976190476190474,0.8692307692307694,0.8702380952380953,0.23095238095238094,0.7692307692307692,0.769047619047619,0.5,0.46153846153846156,0.5
101,0.08333333333333334,0.9153846153846154,0.9166666666666667,0.28214285714285714,0.7153846153846155,0.7178571428571429,0.5,0.46153846153846156,0.5
102,0.025,0.975,0.975,0.04999999999999999,0.95,0.95,0.5,0.5,0.5
103,0.10714285714285714,0.8923076923076921,0.8928571428571429,0.17738095238095236,0.8230769230769234,0.8226190476190478,0.5,0.46153846153846156,0.5
104,0.016666666666666663,0.9846153846153847,0.9833333333333334,0.15833333333333333,0.8461538461538461,0.8416666666666666,0.5,0.46153846153846156,0.5
105,0.04375,0.95625,0.95625,0.125,0.875,0.875,0.5,0.5,0.5
200,0.05833333333333333,0.9416666666666667,0.9416666666666667,0.09999999999999998,0.9000000000000001,0.9000000000000001,0.5,0.5,0.5
201,0.0642857142857143,0.9384615384615385,0.9357142857142857,0.2,0.8,0.8,0.5,0.46153846153846156,0.5
202,0.016666666666666663,0.9833333333333332,0.9833333333333334,0.19166666666666665,0.8083333333333333,0.8083333333333332,0.5,0.5,0.5
203,0.06666666666666667,0.9333333333333332,0.9333333333333332,0.225,0.7750000000000001,0.775,0.5,0.5,0.5
300,0.06428571428571428,0.9384615384615385,0.9357142857142856,0.06785714285714287,0.9307692307692307,0.9321428571428573,0.5,0.46153846153846156,0.5
301,0.08333333333333333,0.9153846153846154,0.9166666666666666,0.25595238095238093,0.7461538461538463,0.7440476190476191,0.5,0.46153846153846156,0.5
302,0.016666666666666663,0.9846153846153847,0.9833333333333334,0.0380952380952381,0.9615384615384617,0.961904761904762,0.5,0.46153846153846156,0.5
303,0.05625,0.94375,0.94375,0.2,0.8,0.8,0.5,0.5,0.5
400,0.15833333333333333,0.8384615384615385,0.8416666666666668,0.2964285714285714,0.7,0.7035714285714285,0.5,0.46153846153846156,0.5
401,0.0,1.0,1.0,0.06666666666666665,0.9333333333333332,0.9333333333333332,0.5,0.5,0.5
402,0.007142857142857143,0.9928571428571429,0.9928571428571429,0.12142857142857141,0.8785714285714284,0.8785714285714287,0.5,0.5,0.5
403,0.008333333333333331,0.9916666666666666,0.9916666666666666,0.1583333333333333,0.8416666666666668,0.8416666666666668,0.5,0.5,0.5
404,0.016666666666666663,0.9833333333333332,0.9833333333333334,0.1833333333333333,0.8166666666666667,0.8166666666666667,0.5,0.5,0.5
500,0.016666666666666663,0.9833333333333332,0.9833333333333334,0.075,0.925,0.9250000000000002,0.5,0.5,0.5
501,0.05833333333333333,0.9416666666666667,0.9416666666666667,0.13333333333333333,0.8666666666666666,0.8666666666666668,0.5,0.5,0.5
502,0.008333333333333331,0.9923076923076923,0.9916666666666668,0.11547619047619048,0.8846153846153847,0.8845238095238095,0.5,0.46153846153846156,0.5
503,0.06666666666666667,0.9333333333333332,0.9333333333333332,0.15,0.85,0.85,0.5,0.5,0.5
600,0.024999999999999994,0.975,0.975,0.05833333333333333,0.9416666666666667,0.9416666666666667,0.5,0.5,0.5
601,0.024999999999999994,0.9749999999999999,0.975,0.20833333333333331,0.7916666666666666,0.7916666666666666,0.5,0.5,0.5
602,0.08333333333333331,0.9166666666666667,0.9166666666666667,0.1916666666666667,0.8083333333333333,0.8083333333333333,0.5,0.5,0.5
603,0.033333333333333326,0.9666666666666666,0.9666666666666666,0.2333333333333333,0.7666666666666666,0.7666666666666666,0.5,0.5,0.5
604,0.04642857142857143,0.9538461538461538,0.9535714285714285,0.14404761904761906,0.8538461538461538,0.855952380952381,0.5,0.46153846153846156,0.5
605,0.033333333333333326,0.9666666666666666,0.9666666666666666,0.2,0.7999999999999999,0.7999999999999999,0.5,0.5,0.5
700,0.09047619047619046,0.9076923076923077,0.9095238095238095,0.2357142857142857,0.7615384615384615,0.7642857142857142,0.5,0.46153846153846156,0.5
701,0.07499999999999998,0.9250000000000002,0.9250000000000002,0.2,0.8,0.8,0.5,0.5,0.5
702,0.04999999999999999,0.95,0.9500000000000002,0.15833333333333335,0.8416666666666666,0.8416666666666666,0.5,0.5,0.5
800,0.10833333333333332,0.8916666666666666,0.8916666666666666,0.25,0.7499999999999999,0.7499999999999999,0.5,0.5,0.5
801,0.075,0.925,0.925,0.225,0.775,0.775,0.5,0.5,0.5
802,0.08333333333333331,0.9166666666666666,0.9166666666666667,0.175,0.825,0.825,0.5,0.5,0.5
900,0.05833333333333333,0.9416666666666667,0.9416666666666668,0.31666666666666665,0.6833333333333333,0.6833333333333333,0.5,0.5,0.5
1000,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.175,0.825,0.825,0.5,0.5,0.5
1001,0.024999999999999994,0.975,0.975,0.11666666666666665,0.8833333333333332,0.8833333333333334,0.5,0.5,0.5
1002,0.016666666666666663,0.9846153846153847,0.9833333333333334,0.10238095238095239,0.9,0.8976190476190476,0.5,0.46153846153846156,0.5
1003,0.033333333333333326,0.9666666666666666,0.9666666666666666,0.175,0.825,0.825,0.5,0.5,0.5
1004,0.11904761904761907,0.876923076923077,0.880952380952381,0.24404761904761907,0.7538461538461539,0.7559523809523809,0.5,0.46153846153846156,0.5
1100,0.008333333333333331,0.9916666666666668,0.9916666666666668,0.1166666666666667,0.8833333333333332,0.8833333333333332,0.5,0.5,0.5
1101,0.016666666666666663,0.9846153846153847,0.9833333333333334,0.19404761904761908,0.8076923076923077,0.805952380952381,0.5,0.46153846153846156,0.5
1103,0.024999999999999994,0.975,0.975,0.24166666666666664,0.7583333333333333,0.7583333333333333,0.5,0.5,0.5
1104,0.046428571428571416,0.953846153846154,0.9535714285714286,0.09285714285714283,0.9076923076923078,0.9071428571428571,0.5,0.46153846153846156,0.5
1105,0.06071428571428571,0.9384615384615385,0.9392857142857143,0.20476190476190476,0.8,0.7952380952380953,0.5,0.46153846153846156,0.5
1200,0.033333333333333326,0.9666666666666666,0.9666666666666666,0.09166666666666665,0.9083333333333334,0.9083333333333334,0.5,0.5,0.5
1201,0.0630952380952381,0.9384615384615383,0.9369047619047619,0.22261904761904758,0.7769230769230769,0.7773809523809524,0.5,0.46153846153846156,0.5
1203,0.06785714285714287,0.9307692307692307,0.9321428571428572,0.1392857142857143,0.8615384615384615,0.8607142857142858,0.5,0.46153846153846156,0.5
1204,0.015476190476190477,0.9846153846153847,0.9845238095238095,0.19404761904761902,0.8076923076923077,0.8059523809523809,0.5,0.46153846153846156,0.5
1300,0.04166666666666666,0.9583333333333334,0.9583333333333334,0.21666666666666665,0.7833333333333333,0.7833333333333333,0.5,0.5,0.5
1301,0.03333333333333333,0.9666666666666666,0.9666666666666668,0.1833333333333333,0.8166666666666668,0.8166666666666668,0.5,0.5,0.5
1302,0.058333333333333334,0.9461538461538461,0.9416666666666668,0.1988095238095238,0.8,0.8011904761904762,0.5,0.46153846153846156,0.5
1303,0.023809523809523815,0.976923076923077,0.9761904761904763,0.06071428571428571,0.9384615384615385,0.9392857142857144,0.5,0.46153846153846156,0.5
AVG,0.04980158730158729,0.9502594627594628,0.9501984126984128,0.16979717813051146,0.8302418260751594,0.8302028218694888,0.5,0.48433048433048426,0.5
